_id,id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
67e760bb1e62450149b1742b,15721,Female,67,1,15.0,1,1-2 Year,No,2630.0,26.0,160,0
67e761a41e62450149b1cf34,39026,Male,42,1,46.0,0,1-2 Year,Yes,29560.0,26.0,296,0
67e761981e62450149b1ca8d,37835,Female,24,1,29.0,1,< 1 Year,No,31091.0,152.0,103,0
67e761ca1e62450149b1ddf4,42802,Male,48,1,41.0,0,1-2 Year,No,43758.0,124.0,193,0
67e760c31e62450149b17771,16559,Male,66,1,28.0,0,1-2 Year,No,46961.0,56.0,191,0
67e762071e62450149b1f609,48967,Male,43,1,28.0,1,1-2 Year,No,44036.0,26.0,194,0
67e761101e62450149b19566,24228,Female,67,1,28.0,0,> 2 Years,Yes,40598.0,124.0,275,0
67e7617a1e62450149b1bee7,34853,Female,41,1,8.0,1,1-2 Year,No,24380.0,29.0,252,0
67e761ec1e62450149b1eb3f,46205,Female,27,1,16.0,1,< 1 Year,No,19632.0,152.0,139,0
67e7608e1e62450149b16669,12199,Male,57,1,28.0,0,> 2 Years,Yes,41957.0,26.0,142,0
67e7611f1e62450149b19b75,25779,Male,21,1,46.0,1,< 1 Year,No,34031.0,160.0,201,0
67e761d51e62450149b1e26a,43944,Female,23,1,41.0,1,< 1 Year,No,24015.0,152.0,258,0
67e7615c1e62450149b1b34f,31885,Female,23,1,36.0,0,< 1 Year,Yes,22540.0,152.0,297,0
67e761e31e62450149b1e7eb,45353,Male,25,1,16.0,1,< 1 Year,No,30728.0,152.0,140,0
67e761e91e62450149b1ea29,45927,Female,36,1,4.0,0,1-2 Year,Yes,29394.0,124.0,103,0
67e760191e62450149b13855,403,Female,27,1,33.0,0,< 1 Year,Yes,2630.0,152.0,125,0
67e761731e62450149b1bc0c,34122,Female,24,1,15.0,1,< 1 Year,No,35432.0,152.0,277,0
67e761c71e62450149b1dcf9,42551,Female,22,1,28.0,0,< 1 Year,Yes,74064.0,152.0,43,0
67e761741e62450149b1bc8f,34253,Male,23,1,8.0,1,< 1 Year,No,49610.0,152.0,153,0
67e760ce1e62450149b17bd4,17682,Female,21,1,37.0,0,< 1 Year,Yes,28659.0,152.0,284,0
67e760941e62450149b16863,12705,Female,23,1,8.0,1,< 1 Year,No,40676.0,152.0,121,0
67e760e41e62450149b18428,19814,Female,48,1,28.0,1,1-2 Year,No,30290.0,125.0,267,0
67e761981e62450149b1cac4,37890,Female,24,1,35.0,1,< 1 Year,No,25769.0,152.0,126,0
67e760b71e62450149b1729a,15320,Female,71,1,8.0,0,1-2 Year,Yes,37033.0,124.0,291,0
67e761341e62450149b1a37f,27837,Female,28,1,30.0,1,< 1 Year,No,34289.0,152.0,13,0
67e760d01e62450149b17c54,17810,Female,42,1,28.0,0,1-2 Year,Yes,36841.0,163.0,244,0
67e761461e62450149b1aa9b,29657,Male,23,1,50.0,0,< 1 Year,Yes,32980.0,151.0,71,0
67e7621d1e62450149b1fe64,51106,Male,41,1,2.0,0,1-2 Year,Yes,35309.0,26.0,203,0
67e760821e62450149b161af,10989,Female,43,1,28.0,1,1-2 Year,No,48342.0,124.0,84,0
67e760521e62450149b14ee3,6177,Female,72,1,28.0,0,1-2 Year,Yes,30449.0,26.0,106,0
67e761701e62450149b1baf6,33844,Male,24,1,33.0,1,< 1 Year,No,2630.0,152.0,211,0
67e7617f1e62450149b1c0f8,35382,Female,29,1,46.0,1,< 1 Year,No,26790.0,26.0,142,0
67e760fd1e62450149b18e1c,22362,Female,79,1,5.0,1,1-2 Year,No,30766.0,26.0,60,0
67e760391e62450149b14526,3684,Female,76,1,12.0,0,1-2 Year,Yes,2630.0,26.0,84,0
67e760881e62450149b163c8,11526,Female,59,1,29.0,0,1-2 Year,Yes,75300.0,124.0,261,0
67e761c31e62450149b1db74,42162,Female,30,1,23.0,0,< 1 Year,Yes,2630.0,156.0,266,0
67e762251e62450149b201b3,51953,Female,21,1,8.0,0,< 1 Year,Yes,48890.0,160.0,116,0
67e760741e62450149b15c36,9588,Female,25,1,15.0,1,< 1 Year,No,19143.0,152.0,135,0
67e7601e1e62450149b13a84,962,Male,23,1,41.0,1,< 1 Year,No,32978.0,152.0,112,0
67e760211e62450149b13bbb,1273,Female,23,1,41.0,1,< 1 Year,No,43838.0,152.0,232,0
67e760a81e62450149b16cb7,13813,Female,46,1,28.0,1,1-2 Year,Yes,55419.0,122.0,290,0
67e761711e62450149b1bb2f,33901,Male,34,1,15.0,0,1-2 Year,Yes,28959.0,124.0,267,0
67e7608e1e62450149b16648,12166,Female,65,1,28.0,0,1-2 Year,No,34081.0,23.0,181,0
67e760e91e62450149b18663,20385,Female,22,1,47.0,0,< 1 Year,Yes,29682.0,152.0,68,0
67e7613c1e62450149b1a6c2,28672,Male,32,1,19.0,0,< 1 Year,Yes,37953.0,152.0,117,0
67e760cb1e62450149b17a67,17317,Male,39,1,8.0,0,1-2 Year,Yes,27930.0,154.0,112,1
67e7609c1e62450149b16ba9,13543,Female,28,1,31.0,0,< 1 Year,No,2630.0,152.0,13,0
67e760be1e62450149b175a0,16094,Male,27,1,14.0,1,< 1 Year,No,23086.0,152.0,156,0
67e760311e62450149b1420b,2889,Male,38,1,28.0,0,1-2 Year,Yes,28506.0,124.0,183,0
67e7620d1e62450149b1f855,49555,Female,38,1,30.0,0,1-2 Year,Yes,33786.0,124.0,149,1
67e762201e62450149b1ff8e,51404,Male,63,1,26.0,0,1-2 Year,Yes,27987.0,120.0,79,0
67e761511e62450149b1aee9,30759,Male,31,1,28.0,0,1-2 Year,No,46914.0,26.0,73,0
67e7616e1e62450149b1ba3e,33660,Female,24,1,28.0,1,< 1 Year,No,49047.0,152.0,73,0
67e761aa1e62450149b1d1c0,39678,Male,26,1,14.0,1,< 1 Year,No,27566.0,152.0,69,0
67e761f91e62450149b1f06c,47530,Male,25,1,1.0,0,1-2 Year,Yes,2630.0,157.0,251,0
67e7609b1e62450149b16b7a,13496,Male,33,1,41.0,0,1-2 Year,Yes,33756.0,163.0,45,1
67e762181e62450149b1fc7c,50618,Male,28,1,41.0,1,< 1 Year,No,30707.0,160.0,273,0
67e760141e62450149b136f7,53,Female,49,1,3.0,1,1-2 Year,No,25553.0,152.0,130,0
67e760651e62450149b1563b,8057,Male,71,1,26.0,1,1-2 Year,No,34451.0,22.0,95,0
67e7610a1e62450149b19334,23666,Male,28,1,28.0,0,< 1 Year,Yes,47624.0,152.0,78,0
67e761061e62450149b191b0,23278,Male,40,1,28.0,0,1-2 Year,Yes,39322.0,124.0,41,0
67e761721e62450149b1bbb8,34038,Male,23,1,8.0,0,< 1 Year,Yes,39542.0,151.0,253,0
67e761c61e62450149b1dc74,42418,Male,55,1,11.0,0,1-2 Year,Yes,2630.0,154.0,218,1
67e760fa1e62450149b18cf5,22067,Female,67,1,46.0,1,1-2 Year,No,27461.0,26.0,244,0
67e7603c1e62450149b14636,3956,Male,67,1,28.0,1,1-2 Year,No,62502.0,26.0,273,0
67e7606c1e62450149b158f5,8755,Male,21,1,8.0,1,< 1 Year,No,29941.0,160.0,33,0
67e760451e62450149b149d6,4884,Female,23,1,46.0,1,< 1 Year,No,37677.0,160.0,104,0
67e762021e62450149b1f3dc,48410,Female,34,1,28.0,0,1-2 Year,Yes,44464.0,124.0,218,0
67e760881e62450149b16404,11586,Male,43,1,47.0,0,1-2 Year,Yes,29369.0,26.0,198,1
67e761791e62450149b1be78,34742,Male,32,1,46.0,0,1-2 Year,Yes,2630.0,156.0,48,0
67e7605c1e62450149b152dd,7195,Male,73,1,28.0,0,1-2 Year,Yes,73901.0,122.0,189,0
67e761d31e62450149b1e1c2,43776,Female,40,1,28.0,0,1-2 Year,Yes,38680.0,122.0,214,1
67e761c21e62450149b1db2b,42089,Male,51,1,41.0,1,1-2 Year,No,26551.0,12.0,287,0
67e760431e62450149b148cd,4619,Male,40,1,28.0,0,1-2 Year,Yes,45284.0,124.0,224,1
67e7602c1e62450149b14015,2387,Female,28,1,50.0,1,< 1 Year,No,47013.0,152.0,160,0
67e760d01e62450149b17cab,17897,Female,37,1,19.0,0,1-2 Year,Yes,35454.0,124.0,45,1
67e761a81e62450149b1d0da,39448,Male,30,1,41.0,1,< 1 Year,No,33014.0,152.0,182,0
67e761eb1e62450149b1eaf1,46127,Male,56,1,46.0,0,1-2 Year,Yes,33372.0,91.0,260,0
67e761c11e62450149b1dac2,41984,Male,46,1,28.0,0,1-2 Year,Yes,33206.0,124.0,12,1
67e762201e62450149b1ff96,51412,Male,43,1,28.0,0,1-2 Year,Yes,50258.0,26.0,46,0
67e761751e62450149b1bcfd,34363,Male,71,1,28.0,1,1-2 Year,No,33392.0,13.0,47,0
67e761641e62450149b1b672,32688,Male,24,1,8.0,1,< 1 Year,No,44741.0,152.0,94,0
67e760df1e62450149b18262,19360,Male,29,1,28.0,0,1-2 Year,Yes,26782.0,124.0,73,1
67e760521e62450149b14ee8,6182,Female,45,1,19.0,0,> 2 Years,Yes,44364.0,154.0,234,0
67e761211e62450149b19c47,25989,Female,25,1,11.0,1,< 1 Year,No,29282.0,152.0,294,0
67e760391e62450149b14519,3671,Male,23,1,49.0,1,< 1 Year,Yes,30089.0,160.0,117,0
67e761271e62450149b19e79,26551,Female,22,1,24.0,0,< 1 Year,No,25184.0,152.0,132,0
67e761201e62450149b19bc1,25855,Male,35,1,2.0,0,1-2 Year,Yes,31012.0,124.0,229,1
67e762121e62450149b1fa1e,50012,Male,24,1,14.0,1,< 1 Year,No,28730.0,152.0,91,0
67e761cf1e62450149b1e04a,43400,Male,45,1,28.0,0,1-2 Year,Yes,50188.0,26.0,72,1
67e760c61e62450149b17893,16849,Female,25,1,33.0,1,< 1 Year,No,36914.0,152.0,121,0
67e760551e62450149b14ffa,6456,Female,26,1,11.0,1,< 1 Year,No,29123.0,152.0,113,0
67e760d71e62450149b17f22,18528,Female,54,1,48.0,0,1-2 Year,Yes,2630.0,155.0,242,1
67e762191e62450149b1fd29,50791,Female,36,1,11.0,0,1-2 Year,Yes,33703.0,124.0,265,0
67e7613e1e62450149b1a79c,28890,Female,80,1,28.0,1,1-2 Year,No,52464.0,124.0,23,0
67e761861e62450149b1c36c,36010,Male,35,1,18.0,0,1-2 Year,Yes,29420.0,124.0,166,1
67e7619e1e62450149b1cce4,38434,Male,64,1,39.0,0,1-2 Year,Yes,38498.0,26.0,205,0
67e760211e62450149b13bac,1258,Male,44,1,28.0,0,> 2 Years,Yes,42522.0,26.0,174,0
67e760f31e62450149b18a57,21397,Male,55,1,28.0,0,1-2 Year,Yes,46543.0,26.0,135,0
67e7601b1e62450149b13930,622,Female,43,1,28.0,0,> 2 Years,Yes,37314.0,26.0,288,1
67e7613f1e62450149b1a806,28996,Female,39,1,8.0,1,1-2 Year,No,2630.0,124.0,78,0
67e760b81e62450149b17348,15494,Male,48,1,44.0,1,1-2 Year,No,29748.0,26.0,48,0
67e760ca1e62450149b17a0b,17225,Male,47,1,50.0,0,1-2 Year,Yes,27866.0,124.0,281,0
67e761a11e62450149b1ce07,38725,Male,31,1,36.0,0,1-2 Year,Yes,29737.0,124.0,37,1
67e760e71e62450149b185a9,20199,Male,56,1,18.0,0,1-2 Year,Yes,37367.0,124.0,133,0
67e760551e62450149b14fe4,6434,Male,27,1,8.0,0,< 1 Year,No,29377.0,152.0,195,0
67e761c51e62450149b1dc19,42327,Female,24,1,8.0,1,< 1 Year,No,48454.0,152.0,279,0
67e760921e62450149b1679a,12504,Male,75,1,28.0,0,> 2 Years,Yes,37681.0,124.0,257,0
67e761a61e62450149b1d03d,39291,Male,54,1,2.0,0,1-2 Year,Yes,29163.0,124.0,92,0
67e761a41e62450149b1cf49,39047,Male,35,1,45.0,0,1-2 Year,Yes,31552.0,4.0,222,0
67e7622b1e62450149b2040c,52554,Male,23,1,8.0,0,< 1 Year,No,42188.0,151.0,248,0
67e760411e62450149b1480c,4426,Male,78,1,1.0,1,1-2 Year,No,2630.0,26.0,82,0
67e760ec1e62450149b1873d,20603,Female,27,1,9.0,1,< 1 Year,No,32640.0,152.0,52,0
67e761191e62450149b1991e,25180,Male,26,1,2.0,1,< 1 Year,No,28405.0,151.0,221,0
67e7612a1e62450149b19f7c,26810,Female,31,1,7.0,0,< 1 Year,No,39184.0,124.0,168,1
67e761c31e62450149b1db6b,42153,Male,22,1,43.0,1,< 1 Year,No,47972.0,152.0,209,0
67e760211e62450149b13bc7,1285,Female,22,1,50.0,1,< 1 Year,No,33248.0,152.0,209,0
67e761fd1e62450149b1f1ef,47917,Male,45,1,8.0,0,1-2 Year,Yes,42198.0,26.0,52,0
67e761371e62450149b1a4dd,28187,Female,71,1,46.0,0,1-2 Year,Yes,32346.0,26.0,83,0
67e761301e62450149b1a1eb,27433,Male,47,1,28.0,0,1-2 Year,Yes,52899.0,31.0,85,1
67e761881e62450149b1c47b,36281,Male,25,1,29.0,0,< 1 Year,Yes,2630.0,26.0,199,1
67e7601a1e62450149b138b9,503,Female,31,1,15.0,1,< 1 Year,No,40315.0,152.0,103,0
67e761b51e62450149b1d61c,40794,Male,43,1,9.0,0,1-2 Year,Yes,38549.0,124.0,77,0
67e761651e62450149b1b685,32707,Female,25,1,37.0,1,< 1 Year,No,30283.0,152.0,88,0
67e7611d1e62450149b19a65,25507,Female,25,1,27.0,0,< 1 Year,Yes,33140.0,152.0,212,0
67e761061e62450149b1917d,23227,Female,23,1,8.0,1,< 1 Year,No,57589.0,152.0,37,0
67e7621b1e62450149b1fdc3,50945,Male,41,1,28.0,0,1-2 Year,Yes,54681.0,124.0,154,1
67e760841e62450149b16261,11167,Female,23,1,29.0,1,< 1 Year,No,35190.0,152.0,53,0
67e761311e62450149b1a272,27568,Female,26,1,30.0,1,< 1 Year,No,19854.0,152.0,35,0
67e760bc1e62450149b1748a,15816,Female,20,1,14.0,0,< 1 Year,No,32817.0,160.0,262,0
67e761bf1e62450149b1d9aa,41704,Male,29,1,11.0,0,1-2 Year,Yes,36881.0,156.0,11,0
67e760981e62450149b16a32,13168,Male,27,1,35.0,0,< 1 Year,Yes,35373.0,152.0,19,0
67e760f41e62450149b18a9a,21464,Male,47,1,8.0,0,1-2 Year,Yes,29769.0,30.0,123,1
67e761341e62450149b1a3b4,27890,Female,26,1,6.0,1,< 1 Year,No,24411.0,151.0,277,0
67e760f41e62450149b18a8e,21452,Male,65,1,11.0,0,1-2 Year,Yes,26258.0,120.0,174,0
67e761951e62450149b1c974,37554,Female,20,1,35.0,0,< 1 Year,Yes,2630.0,160.0,148,0
67e760881e62450149b163b7,11509,Male,52,1,18.0,0,1-2 Year,Yes,2630.0,157.0,220,1
67e7621a1e62450149b1fd64,50850,Male,23,1,8.0,1,< 1 Year,No,38716.0,152.0,154,0
67e761581e62450149b1b19a,31448,Female,39,1,35.0,0,1-2 Year,Yes,30364.0,26.0,154,1
67e7601e1e62450149b13a72,944,Female,25,1,36.0,0,< 1 Year,Yes,29430.0,152.0,271,0
67e760b21e62450149b170bf,14845,Male,22,1,46.0,1,< 1 Year,No,33075.0,152.0,182,0
67e761ee1e62450149b1ec14,46418,Male,40,1,8.0,0,1-2 Year,Yes,28421.0,4.0,46,0
67e761041e62450149b190a2,23008,Male,30,1,8.0,1,< 1 Year,No,30246.0,152.0,295,0
67e761931e62450149b1c893,37329,Male,27,1,36.0,1,< 1 Year,No,25514.0,152.0,200,0
67e761331e62450149b1a301,27711,Male,42,1,8.0,1,1-2 Year,No,82067.0,26.0,179,0
67e760531e62450149b14f08,6214,Male,40,1,28.0,0,1-2 Year,Yes,36031.0,122.0,223,0
67e761d71e62450149b1e33f,44157,Male,52,1,28.0,0,1-2 Year,Yes,2630.0,26.0,148,1
67e761d31e62450149b1e193,43729,Female,27,1,28.0,1,< 1 Year,No,44284.0,152.0,286,0
67e760ea1e62450149b18684,20418,Female,68,1,48.0,1,1-2 Year,No,2630.0,15.0,276,0
67e760e81e62450149b185ad,20203,Female,20,1,28.0,1,1-2 Year,No,35171.0,156.0,85,0
67e760c91e62450149b179a6,17124,Male,53,1,46.0,1,1-2 Year,No,27313.0,26.0,233,0
67e760361e62450149b143bd,3323,Female,36,1,28.0,0,1-2 Year,Yes,40749.0,124.0,160,0
67e761891e62450149b1c4b1,36335,Male,78,1,46.0,0,1-2 Year,Yes,2630.0,11.0,79,0
67e761421e62450149b1a8df,29213,Male,52,1,28.0,0,1-2 Year,Yes,53329.0,26.0,186,1
67e761f41e62450149b1ee97,47061,Male,54,1,8.0,0,1-2 Year,Yes,37171.0,124.0,16,0
67e761fc1e62450149b1f1a5,47843,Male,46,1,30.0,0,1-2 Year,Yes,2630.0,156.0,103,0
67e760451e62450149b149ad,4843,Male,40,1,8.0,1,1-2 Year,No,2630.0,156.0,267,0
67e7601a1e62450149b1391a,600,Female,25,1,23.0,1,< 1 Year,No,19298.0,152.0,140,0
67e7608f1e62450149b16673,12209,Male,22,1,3.0,1,< 1 Year,No,29238.0,152.0,238,0
67e7620c1e62450149b1f81d,49499,Male,35,1,10.0,0,1-2 Year,Yes,2630.0,124.0,47,1
67e760321e62450149b1423e,2940,Female,21,1,35.0,1,< 1 Year,No,28684.0,152.0,184,0
67e7614d1e62450149b1ad42,30336,Female,72,1,46.0,1,1-2 Year,No,41615.0,124.0,289,0
67e761971e62450149b1ca1f,37725,Female,29,1,28.0,0,1-2 Year,Yes,33379.0,154.0,276,1
67e761ac1e62450149b1d269,39847,Female,49,1,48.0,0,> 2 Years,Yes,2630.0,124.0,260,1
67e761d31e62450149b1e1c3,43777,Male,41,1,11.0,0,1-2 Year,Yes,29737.0,154.0,112,0
67e760941e62450149b168c1,12799,Male,39,1,19.0,0,1-2 Year,Yes,2630.0,157.0,173,1
67e760b21e62450149b170b7,14837,Female,59,1,36.0,0,1-2 Year,Yes,33750.0,26.0,77,0
67e760331e62450149b1427b,3001,Male,24,1,50.0,1,< 1 Year,No,33458.0,152.0,215,0
67e760161e62450149b13758,150,Female,22,1,11.0,1,< 1 Year,No,76651.0,152.0,258,0
67e7618d1e62450149b1c67e,36796,Female,45,1,8.0,0,1-2 Year,Yes,29307.0,26.0,260,1
67e7621d1e62450149b1fe9f,51165,Female,26,1,15.0,1,< 1 Year,No,23331.0,152.0,296,0
67e760621e62450149b154ea,7720,Male,54,1,3.0,0,> 2 Years,Yes,2630.0,124.0,106,0
67e762021e62450149b1f3e5,48419,Female,40,1,36.0,1,1-2 Year,No,33083.0,152.0,13,0
67e7601a1e62450149b138fe,572,Female,21,1,47.0,0,< 1 Year,Yes,57982.0,160.0,89,0
67e7613a1e62450149b1a5b3,28401,Male,48,1,46.0,0,1-2 Year,Yes,49688.0,26.0,163,0
67e761b91e62450149b1d790,41166,Male,40,1,15.0,0,1-2 Year,Yes,2630.0,163.0,196,1
67e760af1e62450149b16f73,14513,Male,53,1,36.0,0,1-2 Year,Yes,35490.0,26.0,254,0
67e761de1e62450149b1e620,44894,Male,41,1,16.0,1,1-2 Year,No,31371.0,152.0,71,0
67e760ad1e62450149b16ea1,14303,Male,30,1,30.0,1,< 1 Year,No,38338.0,152.0,269,0
67e760291e62450149b13eaf,2029,Female,26,1,3.0,1,< 1 Year,No,26131.0,152.0,74,0
67e761981e62450149b1cab4,37874,Male,54,1,46.0,0,1-2 Year,Yes,42723.0,124.0,249,0
67e761541e62450149b1b002,31040,Male,20,1,36.0,1,< 1 Year,No,38388.0,160.0,100,0
67e761101e62450149b19593,24273,Female,22,1,45.0,0,< 1 Year,Yes,19174.0,152.0,139,0
67e7607e1e62450149b16008,10566,Female,21,1,12.0,1,< 1 Year,No,26864.0,160.0,203,0
67e761181e62450149b19891,25039,Male,39,1,14.0,1,1-2 Year,No,48300.0,124.0,292,0
67e762251e62450149b201a9,51943,Male,23,1,50.0,1,< 1 Year,No,32584.0,152.0,62,0
67e761691e62450149b1b846,33156,Male,64,1,33.0,1,1-2 Year,Yes,2630.0,26.0,98,0
67e760161e62450149b13753,145,Male,21,1,3.0,1,< 1 Year,No,40511.0,160.0,212,0
67e760ae1e62450149b16f60,14494,Male,26,1,8.0,0,< 1 Year,Yes,31888.0,152.0,194,0
67e760271e62450149b13e14,1874,Female,22,1,30.0,1,< 1 Year,No,23339.0,152.0,120,0
67e761241e62450149b19d48,26246,Male,65,1,9.0,0,1-2 Year,Yes,27353.0,26.0,181,0
67e761e91e62450149b1ea30,45934,Female,70,1,28.0,1,1-2 Year,No,29632.0,124.0,226,0
67e7617a1e62450149b1beff,34877,Male,30,1,30.0,0,< 1 Year,Yes,26247.0,152.0,267,1
67e760c11e62450149b176c3,16385,Female,30,1,8.0,0,1-2 Year,Yes,26384.0,154.0,44,0
67e760e21e62450149b18366,19620,Female,26,1,28.0,1,< 1 Year,Yes,27693.0,160.0,151,0
67e762201e62450149b1ffc0,51454,Female,44,1,8.0,1,1-2 Year,No,29305.0,124.0,76,0
67e761561e62450149b1b0c5,31235,Female,28,1,8.0,1,< 1 Year,No,2630.0,152.0,98,0
67e761161e62450149b197ad,24811,Male,23,1,29.0,1,< 1 Year,No,29441.0,152.0,47,0
67e761cf1e62450149b1e02d,43371,Male,25,1,8.0,1,< 1 Year,No,31540.0,152.0,252,0
67e761dd1e62450149b1e576,44724,Male,47,1,50.0,0,1-2 Year,Yes,35737.0,124.0,153,0
67e7609d1e62450149b16c26,13668,Female,33,1,28.0,0,< 1 Year,Yes,36489.0,152.0,77,0
67e7620d1e62450149b1f862,49568,Male,76,1,28.0,0,1-2 Year,Yes,45476.0,124.0,250,1
67e760951e62450149b168d1,12815,Female,22,1,47.0,1,< 1 Year,No,37890.0,152.0,77,0
67e760e81e62450149b185d8,20246,Female,52,1,28.0,0,> 2 Years,Yes,56627.0,26.0,91,0
67e761f51e62450149b1eef6,47156,Male,50,1,9.0,0,1-2 Year,Yes,2630.0,26.0,199,0
67e761b11e62450149b1d472,40368,Male,62,1,8.0,1,1-2 Year,No,39630.0,124.0,65,0
67e760431e62450149b148e6,4644,Male,24,1,33.0,0,< 1 Year,Yes,34158.0,152.0,12,0
67e760b81e62450149b17338,15478,Male,31,1,6.0,1,< 1 Year,No,24177.0,152.0,23,0
67e761e51e62450149b1e8c5,45571,Female,45,1,41.0,0,1-2 Year,Yes,37610.0,26.0,47,0
67e760941e62450149b16875,12723,Male,21,1,46.0,0,< 1 Year,Yes,38378.0,160.0,254,0
67e7602c1e62450149b13ffd,2363,Male,22,1,24.0,0,< 1 Year,Yes,27283.0,163.0,92,1
67e761931e62450149b1c8b8,37366,Female,34,1,7.0,1,1-2 Year,No,41542.0,124.0,27,0
67e7617e1e62450149b1c095,35283,Male,24,1,28.0,1,< 1 Year,No,45005.0,152.0,271,0
67e7601b1e62450149b13953,657,Male,53,1,13.0,0,1-2 Year,Yes,2630.0,26.0,90,0
67e760171e62450149b13797,213,Male,44,1,28.0,0,> 2 Years,Yes,42754.0,124.0,23,1
67e7621d1e62450149b1fe61,51103,Male,30,1,29.0,1,< 1 Year,No,28997.0,152.0,248,0
67e760e11e62450149b18302,19520,Male,24,1,18.0,1,< 1 Year,No,30694.0,152.0,176,0
67e760bc1e62450149b174be,15868,Male,41,1,33.0,0,1-2 Year,Yes,2630.0,163.0,299,1
67e761b11e62450149b1d471,40367,Male,48,1,45.0,0,1-2 Year,Yes,31428.0,122.0,94,0
67e7605c1e62450149b15295,7123,Female,27,1,37.0,0,< 1 Year,Yes,36721.0,151.0,25,0
67e7618b1e62450149b1c562,36512,Female,66,1,28.0,1,1-2 Year,No,30809.0,124.0,224,0
67e761341e62450149b1a389,27847,Female,24,1,8.0,1,< 1 Year,No,37311.0,152.0,240,0
67e7619f1e62450149b1cd27,38501,Male,23,1,46.0,0,< 1 Year,Yes,27640.0,152.0,14,1
67e760c21e62450149b176ea,16424,Female,67,1,2.0,1,1-2 Year,No,30958.0,152.0,178,0
67e7609b1e62450149b16b6f,13485,Female,21,1,33.0,1,< 1 Year,No,29370.0,152.0,246,0
67e761a61e62450149b1d03c,39290,Female,36,1,28.0,1,1-2 Year,No,28714.0,124.0,103,0
67e760441e62450149b1493f,4733,Male,23,1,37.0,0,< 1 Year,No,34295.0,152.0,40,0
67e761b21e62450149b1d4a6,40420,Male,54,1,3.0,0,1-2 Year,Yes,41203.0,26.0,27,0
67e760d21e62450149b17d45,18051,Male,43,1,47.0,0,> 2 Years,Yes,46481.0,16.0,60,1
67e760251e62450149b13d60,1694,Female,22,1,11.0,1,< 1 Year,No,36226.0,152.0,215,0
67e761d91e62450149b1e413,44369,Female,51,1,3.0,0,1-2 Year,Yes,31195.0,124.0,144,1
67e760c51e62450149b1782b,16745,Male,70,1,28.0,0,1-2 Year,Yes,45010.0,3.0,13,0
67e760821e62450149b16167,10917,Male,42,1,28.0,1,1-2 Year,Yes,29207.0,124.0,123,0
67e761031e62450149b1904c,22922,Male,29,1,32.0,0,< 1 Year,Yes,2630.0,152.0,200,0
67e761d31e62450149b1e179,43703,Male,24,1,46.0,0,< 1 Year,Yes,26164.0,152.0,68,0
67e761c11e62450149b1da91,41935,Female,39,1,28.0,1,1-2 Year,No,42372.0,26.0,14,0
67e761581e62450149b1b182,31424,Female,77,1,33.0,1,1-2 Year,No,39847.0,29.0,184,0
67e761261e62450149b19df9,26423,Male,43,1,28.0,0,> 2 Years,Yes,35162.0,124.0,174,0
67e7615a1e62450149b1b234,31602,Female,67,1,28.0,0,1-2 Year,Yes,45448.0,26.0,263,0
67e7621d1e62450149b1fead,51179,Female,22,1,41.0,0,< 1 Year,Yes,34887.0,152.0,57,1
67e760c01e62450149b17646,16260,Female,38,1,28.0,0,1-2 Year,Yes,52605.0,124.0,289,1
67e760671e62450149b1572d,8299,Female,37,1,7.0,1,1-2 Year,No,2630.0,124.0,35,0
67e760801e62450149b160e7,10789,Male,74,1,44.0,0,1-2 Year,Yes,2630.0,124.0,96,0
67e760c71e62450149b1790e,16972,Female,24,1,10.0,1,< 1 Year,No,30048.0,152.0,286,0
67e761c31e62450149b1db76,42164,Male,55,1,43.0,0,< 1 Year,Yes,43361.0,26.0,253,1
67e7620d1e62450149b1f84d,49547,Male,55,1,28.0,0,1-2 Year,Yes,48347.0,26.0,50,0
67e760cb1e62450149b17a80,17342,Female,23,1,30.0,1,< 1 Year,No,27386.0,152.0,195,0
67e760c61e62450149b1786b,16809,Male,42,1,12.0,0,1-2 Year,Yes,24560.0,155.0,298,0
67e761ea1e62450149b1ea91,46031,Male,34,1,41.0,0,1-2 Year,Yes,35020.0,152.0,299,0
67e760d71e62450149b17f11,18511,Male,48,1,15.0,0,1-2 Year,Yes,26990.0,124.0,141,0
67e761421e62450149b1a915,29267,Male,62,1,41.0,0,1-2 Year,Yes,30458.0,26.0,45,1
67e760e31e62450149b18412,19792,Female,38,1,49.0,0,1-2 Year,Yes,28417.0,124.0,289,0
67e761271e62450149b19e51,26511,Male,69,1,28.0,1,1-2 Year,No,30223.0,124.0,127,0
67e760b51e62450149b171e7,15141,Female,25,1,11.0,1,< 1 Year,No,27451.0,152.0,289,0
67e762041e62450149b1f4c6,48644,Male,53,1,28.0,0,1-2 Year,Yes,32266.0,152.0,264,0
67e761b01e62450149b1d427,40293,Female,30,1,46.0,0,< 1 Year,Yes,23155.0,152.0,120,0
67e761371e62450149b1a49d,28123,Female,41,1,4.0,1,1-2 Year,No,21359.0,152.0,19,0
67e760f51e62450149b18ae9,21543,Male,29,1,50.0,1,< 1 Year,No,34339.0,152.0,107,0
67e761a71e62450149b1d071,39343,Female,23,1,30.0,1,< 1 Year,No,22257.0,152.0,106,0
67e7621a1e62450149b1fd68,50854,Male,49,1,8.0,1,1-2 Year,No,2630.0,26.0,86,0
67e760d21e62450149b17d33,18033,Male,77,1,8.0,0,1-2 Year,Yes,45527.0,26.0,38,0
